HolderAddress,Balance,PendingBalanceUpdate
0x6b12f0fc84651b7b98c843ad81e4f73ef3840d32,9.68E-07,No
0x0f0d71160bd721b3690ca4805589de46a0ee5b5b,1.41E-05,No
0x8f5462bc8efb51d9c4bf151ac27d2b6630b475c8,99.90016156,No
0x348c7e19fffb69fd9217c7296944e12cf77a996b,12.69626008,No
0xece6b34c33c24508230c39ef627aadb00385adf0,1.92E-05,No
0xc096c8b0ef1103b359b2950216da77a6977eacd5,751.2275389,No
0x1528b4ba3a2445b16a03d9c481acbf7d51f7d8ac,0.005160664,No
0x2fe691560844f4e81aa6963e8e5e957d29090a33,0.007647305,No
0xe868c3064b3ec6385b0e54142a5dcb6b1d825054,1.477907129,No
0xec08eff77496601be56c11028a516366dbf03f13,0.021565271,No
0xcbe54bf98cf76e36387984bfb3da6389e68750b6,0.001843117,No
0x78a9de5456c0dc0dce0282a595a0b1ad8a49e2c2,84.33333333,No
0xc58ae2a59003a30e968c4a3c48205b8bb3630ad1,10.81638061,No
0x571f32b55db744f99cd78bb1819ad9e317c97d42,0.000507685,No
0x6e01cefabbc8ef4d15ca15fe9c8cda5892b088a7,2.98E-05,No
0xe3cdaf368cfce5be850719c886d52ba6838712ac,756.6666667,No
0xec0c6142a667062c9cd640e36a3779d82e5d0b0e,28.28571429,No
0x904ba0307edf65c85cb11a8d249c6bf55cd2b6ca,32.85714286,No
0x8bd7b595a7068c5929b80a8523cce264d5e3be28,1.12E-05,No
0x509abbe0321b836244e0b5acce175e888fb68c6d,1.508710411,No
0xd4d72f10b0878b42d82fb2ab533d37c6263f33e3,0.000281001,No
0xf5868534806ca202c1fe302ffd95caf9ba3b2bcf,6.47E-05,No
0x6dfe36d3f73257ef3f62e30280d97e8b9b18457d,1.40E-05,No
0x6423983e5a1ce848e89d531a48f0aeb36fb0d03d,7.49E-12,No
0x6190262c62573b4707855914f2d075777cb01599,1.06E-06,No
0xbe7a058bd89e3b456b190b51541ddd538ad31864,0.001011642,No
0x2e2dffecf0b19134b8448c5e3dfcf3f603e350b4,0.000205989,No
0x3d3801e6feed0c3bdddc98f8a8a9959eba24b4f4,72.82771429,No
0xc0ddfb0b5f49b0539ef4d543c4e50bd5e8d6003e,0.000313968,No
0xa78b15874af53dd681a615fa005d4fd41286e89e,0.000815199,No
0x77278eb91ea69ab760345420b49bb090e1f63c4e,0.047330451,No
0x9e2cf9728d45b0c6f19ab74b5fda630122bb97e0,7.68E-06,No
0xa228a5950e79c7a89f836c34d34ec42b80e57499,4.93E-05,No
0x396f1690ba7e65ef4bdb73087b5cc03a1609b41c,8.40E-05,No
0x1eb7c4c104757d6485d9c3cac305a22443b909ac,5.36E-06,No
0x5dddb9cf8c6b24dd6f89ff5ca9a004dc05489c35,0.000189497,No
0x5adcd1a5ab34202f221fe87462da4552eb55cd17,1.58E-05,No
0x273ef6375d6e93bc87dadccd1d6ced98e0f8cb4d,6.16E-05,No
0xf8a631226699a9de163633a65bc6f1ba95eccdc1,2.92E-05,No
0x1d8d8c19022c4e895d46164c57662a1ed6b7802d,800,No
0x321a7e3dbd6ef0ba303fe61622f821e6f4fe4a46,0.99928119,No
0xefbbf48404fa8977ccf6ae7ecd6d7100c416cc79,0.000658,No
0x46bcd0fb311a0c20b6cec8d33b75ad9e33684320,0.000147668,No
0x22760d3ef382d0cc1622dca9b844e6941735a97b,2.587050635,No
0xd2d549f543aab8508820bc885c0f4e4b970c03ad,3.621916514,No
0xbb566f649780da4e8326f0bc5c581655efeea04a,16.66666667,No
0x970ff44cff2b46d7fc854c9cc31675a2a304269d,2.82E-06,No
0xac904735898a79b2ee0832abc7d1d8d556a225af,0.006150025,No
0x58036a652d493e1de7b2b5d5860e8f4eef5b6ce8,1.12E-05,No
0x862a3fca37413ece95eb317daef9e270f22f8d23,286180.3086,No
0x56f4a86a0e05128b9f6a9e6c18fe248309014165,4527.992558,No
0x76249690dd3993cb424557c0b96ec1414d41058b,3.00000063,No
0x56e6d29067e1cbb9a5558e1ebd962da0da9046a4,3186.773807,No
0xe813dd3321cffa4f27e8f31ecbba3595c70faef8,0.022651055,No
0x09b56de5dbc54ceab94128381d5c9a7f07000905,79.92,No
0x3417e0d4dcf131f4a8f99099683a9546ec759920,3580.06836,No
0xcb102c659e84fc99624f0f6d3eeae41d35ba9476,1119.20229,No
0xf57bd628e2776691242140d14f42489683895e41,2.73E-06,No
0x69d06ad9c4c353c3e803d6d8cbe1390b61fed5b5,2488.670274,No
0x8ad0e2d4a9727959b469a40af9f7755175d39f3b,5.67E-06,No
0xa8e6eb7c4923cb9dc40673d5b13cdb0baeb337b0,15.52587341,No
0xbede511a828c3ebe43153c0cd01fadfb6efe7f3e,299.9999404,No
0x12fdef829f22e717bfadedf77ca3d9ed20ba96b8,2.10E-06,No
0xfd061ebc184b8516a4d53de427fc540650954649,0.74385763,No
0xbbb73aa47c398f35a7366a5864e2c873b9cad1a7,16.66666667,No
0x8b8f13f5bd82078b4defd47a4e2c79e1af90be27,6.00E-06,No
0xfa04fc81122c8cdee26638413d52e02ead85e4c5,0.003670095,No
0x54c1b80ec515d3b4151c8dccbae53aef2ba2f5b8,58.35839587,No
0xd0ab6d0416f60ad32033d206963ac606a0ea0418,0.000330039,No
0x669498fbbe9fa2cda28f7eb09bab73a79507d860,2.36E-05,No
0xc2c8b730a38837a3e4164043cc5f776fc9cebcdc,9.68E-05,No
0x60961a2a9a6508bb7455d199ad46de6864289999,3.52E-05,No
0x059eeb25836be36d336455eb462d7d96f52e72a6,1.50E-05,No
0x4320cbd95f388906de09e443e9eb867bcad41eb2,26.66666667,No
0x3c1a21d2bdc48e2609bdddc587f00ebf7b10480a,1.80E-05,No
0x965ebf1571213d776d93c44b5db458b077dee9b2,1.54E-06,No
0x28865013793113b4df114b27e5f8c713df3b44dd,0.000612909,No
0x7583480701d5c8f736926e02398dad26868ac81d,4.17E-05,No
0x35b94f0e9aa2a93e1617ef54a586e1edfe193a32,53.24177259,No
0x342fb80b04837754825349ffd551a19642bbda62,0.02059003,No
0x9c43258a7df43255db871b6237fe6f03318d4770,9.10E-06,No
0x53d80552a98e7bd9bbb6b460f4aafacaaa1eb0af,2.75,No
0x52de77d5443fe553cd0fa24b4a0f0d42ab9fd3a8,0.055924378,No
0xf1f9ad0a34786e48e470a9983ce32e5da6519803,20,No
0xea89bf22f039bd59c516ec617ef2a5a3b4b084a6,1529.783376,No
0xb9ad27eb764b29b15ceaed821348e3beccd6f7d6,28.57142857,No
0x5b3e65bda6bbb0e108959c3d4fde07c46da9fc86,150.037486,No
0xe3c7230396220c4beb0e623eb1c176df53dbb877,0.004200002,No
0x66fa45f7b81cfb3e7e2971309b334b757b7f84dc,40378.81959,No
0x3f2dfca55fe5acd2f1bc970354bf0cac7a4e980b,0.00073281,No
0xf0dddfdbb6c1595aa846b32616afdc5679c74c85,5.23E-06,No
0xd3e40967eb547731aae8376731cd37f01c6c8274,0.000148785,No
0x671509fcee58532936b4c4038788c21171076d7e,241.6422705,No
0xa77e6f93945c1a9e4b1523af4092191ca1754a7a,0.224087239,No
0x3d2079d74a574edf5a7e03cf61084d5524883372,133.3333333,No
0x65536791629b07fc99d6ba99294d1a3538e72686,3.15E-06,No
0x4c9da991a9a91c161f3c194d617ed7016cda611e,114.7142857,No
0xdfa043dce2aba39b5cb360c96c74309521bc9fc2,47.66986849,No
0x8da25e7077bb8d6179a21cffd56b85e897609580,33.00713737,No
0xe9bcb86194971ebd8a1d8fbbe94e4148acf47994,10.70058149,No
0x3b487b615b044d39515de9ee73b7d2e574cc458f,342.7601953,No
0xca354c6a5e1973d5b7ffeaf28032ff46353f7777,0.000175,No
0x84e20fa92ad10cb460f621d10977410509071e9f,0.000175,No
0xf692e34d0b5f4dec8a8a3a3b6313dffeedcc425e,51.20325126,No
0xa51c28f90913d521c945b2b2f6621347e840d38a,3336.666667,No
0xe0354a1f22c9f6a364f3bc7104243b07ef3d9b36,334.2857143,No
0x35fae20e1d7744785e11c19e56630dfe20254932,26.38095238,No
0x1922ec03ecc13b07011d223a8a0bb3a208418a45,73.33333333,No
0x0650152f8d60be25bd5e95f523528a090fe58d1f,1.42E-05,No
0xda10686ac9e4abae44521120c7eb09c37105f35f,1.85E-06,No
0x37e014215902ba306da13464a613f2e38578a6d0,0.000104901,No
0xe7133fa7031821f3288483beadf5600f811325d1,24.26838571,No
0x7b7d8c13a1de408be347380b531e3e8bbabd825e,38.57142857,No
0x26fd7384ae47cd59c6f041bc22f777f44154bb52,0.000330462,No
0x856a84b2d8856cda2ae9c903891aad363f66ae22,8.40E-05,No
0xcdb8eecf1353b2811a37bcc35bf0b31a9e188289,1.37E-05,No
0xe58f90678cd163657982b733929eeaabf9fc1150,730.9536365,No
0x06c79e47d51860b36de6f4dcb520165c5901a18f,13064.84787,No
0x425f426d07dade808140f3818976bffbf343fca1,12.15569823,No
0x4e77d972c52daac73a589109aecafa091a64251d,1.45E-05,No
0xc1636ed721064ed855bbd1bf2b5d116a7ee71cd9,61,No
0x7d2ac76238cfe399b6c29fbe83dddac77e96e270,0.01665005,No
0x1dc4d8e42c85e2f2711a4c964c915177f31a7bb7,8.857142857,No
0x65ff268da55d358d57157881b91bbd0b49ebef33,2.546119696,No
0x3442ac5ba78d14c5258b7ebaae971c2614ecbd3c,0.996403064,No
0x3ac1921701fd9cf3cb02a89d986c8bebe916dbec,0.000350002,No
0xee24f5d9fffe78232d550d44389f7bbcd44a8f51,17.42857143,No
0xe4620de781187432f2d3d001ebe21e10357c1e60,100,No
0xb44749166610390d3375a95a2a84b9b1d1c9a359,665,No
0x9177a583d7603655b4ddf2b6f8bf8dc710ff12dc,6.04E-05,No
0x353c66dec3ced6f85fe55c4086be32fb254f606b,365.6666667,No
0x33c4296e5cf9e8dde73911aeede936489798cdce,0.00028,No
0x09bf7a70582d048992b68de07b51b58e49872268,0.595551488,No
0x1d92070bcd9a4b174f42ebc333bc149279257290,0.001651797,No
0xf0f9a298b96e645e7a96918b5bfa99bcc778a9b0,36784.73308,No
0x3a9520541aac9069b469c005dff93bda1824415d,2.67E-05,No
0xfd40ab9aa7588bccb517310516690dd9bce7a886,101494.2619,No
0x56f5304e9f585b261ddaf471d230b99fe53af5c2,0.85788219,No
0x3b3da86896db301e1983e6bd9b417beba1c59e56,6.681359489,No
0xcf63f14dc27d195e80bc97edcf03ddf34cfe2f3e,2.54E-08,No
0x4ec38e6c27f5919fb55cb1042c4871755ae7ba3d,60.66666667,No
0x8ac458588444e4018ddb58b7f3080496f7986947,10400,No
0x7b77aabdf3a029c4c545a2abf36a85420978d323,0.012204829,No
0x005dadf951c685303f64469e904f6cd34d4757d6,0.143618675,No
0x6d41d41747a895e77a0c9c00e96485dcbde2b36e,14.01724114,No
0xe276d01ee1d5886d7f169ba9f0a5cb26845764e3,4.7950585,No
0xa85819617a048287ae2f5ba42740d7d71c9e439c,42547.51458,No
0x5d5addaa1a89ad63f5b868fb267b7ce2685491dd,0.000316148,No
0xd7d5310f03ba2b386658b5d3c8988ec7d7a3f0fc,22.67347571,No
0xb3309f149345fc78607958afb5eb935310a07b3f,5.56E-05,No
0xff96f3be084178f1e2b27dbaa8f849326b6f6c4e,51.27342595,No
0x5e6a96597f9fe4d4b19bdc0dd05ec76e91bb341f,3.53E-05,No
0xfecaf0d5551a0a9fcc58d2d30aeaf6f7ea965609,9.402751681,No
0x1bc5ed7a3d5770cc2d420f22cf3b4dd10d4ddf1e,1349.878752,No
0x8e3cbb1a3bf3bb24140da6204da64f32275a9577,4.93E-05,No
0xcbbd876a00e14c5c2599ecea0f60c3c643277414,2.857142857,No
0x543ea836aa5c465878116fdaf247b265265ab064,24.714315,No
0x07ef06509e59145ba8c1c5f394a656bef21ed4d9,0.000246326,No
0x6aac1bc25850dcac441bb2eb14a9d12ac9f0da9a,1.212479812,No
0xb124708a3949de4dce98c383aa6b775fb0eb059f,472740.3,No
0xb8652e1e6ea787e48497aa841e45d6594ab0cda6,1.1182005,No
0xabea31f0b228dd92c5279c9cc4b4c0fd48f030df,94.95238095,No
0x84ed3ef14b58d3d3b83d62e08ffb737de6eff1eb,0.000182,No
0x4a890812b43e40a29bdaf902857ae9943ce43341,20,No
0x1f55a25b669ffb5b6bf237c826557caccef38b29,0.00588994,No
0x2fce9dc1be6d631003b7265cffce7dba31104961,333.3333333,No
0x7283921c015d7f5548e7f91bb5bbe6b72a16fe2b,14000,No
0x68fff469540da3c263379dc88b8f905765567567,9.13E-05,No
0x8bc945b1ef5c30d80fdeb140c3ed64f8924605fa,6.58E-08,No
0xd22a5ca9ec2697fd634f38876572a67227729b3b,0.72074284,No
0xa734b39970c7b5a56a94dc1e51af653ed96a2cef,748.4508,No
0x87933c3eca70161854dd8b155c4b190ae61c89ac,76452.53484,No
0x7a5eadeed1edafc9d30b38a3d17206d686b3ab41,8.571771901,No
0xeabf871722c420307e0b164b0b954c21acb24ebf,0.010967261,No
0x48e3d8c5da4fc06ebae5faab5a78d08c3a8c4de4,1.54E-05,No
0xfb50b58a32a6eea64c9a5507532013815a586479,1173.869916,No
0x5abefb43dd981de409e58b13d7ad299d0b6f693f,0.005541973,No
0x7ea4ca913d0208ee313b81547d191144d8303112,3.17E-06,No
0x41970b6781fbaa4e02e15ce99274fe806b125534,66.11886799,No
0x4ffa26d0c5bf572a599cc77e04703ba93e4863b3,0.91682223,No
0xa1908911a7e11ef5900dee0154276f93e3baed8a,17.14285714,No
0xc12bebb32308bcae656474230b1525df8e8c542e,5.142857143,No
0xfeb670482124ef667f89954a58678c88d6c2567e,390.159527,No
0x312c806a309409f91f4c233da0bdb61454bc3396,0.37040893,No
0x7737f3db2efdbb7aca5e29076f552242ca2a882b,1.51E-05,No
0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3,0.746043758,No
0x4352533fa1ab8cd24a96ba6ee3c5a0beae91ca91,1.35E-06,No
0x6ab5c2c4c21203512cf4df631e75be846834abe2,35.89527765,No
0x9fb3067dbca20595a2d4d9703f8b855924069346,2.99E-05,No
0xcdebbf01f67bd9860d9ea0a6fd942f84f3f7abf8,0.000187329,No
0x4df928c6c40c51f36786b3c2f9cdceee50c8b966,4.46E-05,No
0x697cfc0f670d8ea0c9ad79a89a00354841c653d4,0.00014565,No
0x90bc740415877b5b868970c28ade1cd3cf852700,2.22E-05,No
0xb4171dd5c424333324b8a04ada25269918e98327,52.67024336,No
0x3bf7c40fc57c764799fc61bf0fd7eeec895a6476,0.000142065,No
0xcea05c6bc3be23dfc3ff1cc612df9f749959f070,70.20691281,No
0x454c00e03f0c272959495a90e8dda121b34df54a,69.45326786,No
0x22c16d89d1367c602828ccfe5b1e469d3414435b,6.16E-12,No
0x7ddb2ba8bf35a9d2223e4734ffd5f4d4d2cc4056,71.6224059,No
0x3d0e43c5d3ba718661bc6072588e1cf6009af10c,13.82874424,No
0xec30ebcd5864273b47da73fccf1015ca5759e943,139.902,No
0xfd9aacee3c785d06eb6303e94ada24c8483b0362,0.015296075,No
0x8789e43c242c55f99def43406bf3ce4bc7d3295a,1.86E-05,No
0xe61fe27d8a254398344d5f6b7f9f17124eccc2af,4.62E-06,No
0xa99070736e8fc3493bc2e49519a14a0a5f79e27f,0.000155942,No
0x1cdafc0215afa0acdb8b849ab578c53fedd365cb,55.71543328,No
0x738512644257bd9269369322d18a0d92b0a64a2c,1.02E-05,No
0xb15c98f0e4669dc9111c1ace10f5f760f2bfa83e,8.69E-07,No
0xf1e65eb824982637ca3439102dff3c902f083b16,11.88361879,No
0x8e844aff5d6f4162808815d49e7afa0959a85e0c,3.11E-06,No
0xd0afa11c560326a09961a3b40e86e0362138a956,7.19564715,No
0x3f142fb98d8c34387de8ce3a7fd5a6d3432ccb02,28.36660179,No
0xe93a2a9e42a716fa0eb0e3eab0357939c9bbeec9,4.20E-06,No
0xe7f1ecd2973b5ebd504889954ed0d28992179d84,6.93E-13,No
0x610919516b950d83d75f04a0bc3b1a54d6acb3c6,28.81513183,No
0x0059495791187579aac23edf20a55d6d2932d973,1.23E-05,No
0x0a647d48f4f1eb5ef8cb1f02073d58a925563728,2.378846117,No
0xd1349b1e927cbec6b5597b04d6d8fa27fd3b5a9a,34.34103518,No
0xb2b5df419b2094a7773cf71038adc6b56cd1f875,5.76E-05,No
0x73faf3d86c15b9032eac1257214e9b8905fc4e4e,0.000140388,No
0x4b82bc5a8312654629a327cfe91fad62c8926c3f,0.000401266,No
0xe2d5b6bd49c4ace13178eaa5973f90bbe972c11c,0.000367148,No
0x4f461a6b08ec763293f2fc3398e4dbcc531d317b,5.25E-05,No
0x088cd81e4b050b0f0eca0d163b457d590ff8b43c,9.99,No
0x7df9dd93c02534361a8d4297323f82d3dfcefa12,630.6383333,No
0x2a6fcf5428bba286e5efd1472b261de766d74257,1.15E-06,No
0xc343bda906bfa6e42837b21bed58e675db4ac894,6.9406524,No
0xbee108bcc1b55ba7745f356a9a8ec19beccf793c,3.13E-05,No
0xef029c4c9f5d266647108c33a164fcaff0d5515f,0.254264295,No
0xf75684daf022e00b99a55e18bf42d79abf125416,0.003932489,No
0x455f848faf735176c651db3eeb5c1188bc6e88c9,671.6304589,No
0x8b3fd3e8b5afeb516638b29c5ba6544c5b013e2f,165.4453333,No
0x54ea83983ca8f8709f599058bda53f0e8b7b3ec8,0.000910492,No
0xd9ea22303ca71c7fa34c3a5f30c47dd85ffb5914,60.33333333,No
0x81eb692b7064e3f95fa1283b69416c31239fc55a,66.22293406,No
0x8975b390e210a188e796f06f28116ee8812f763c,5.93E-05,No
0xec705d1d48c41f62bfffff751d5dfbaeba4b98d0,28.57142857,No
0x5a187297860980638a9dab0c545ab89792737f01,0.000210086,No
0x16573a603fee8d87d60847ee9a2b933942514554,0.002100128,No
0x359954304d626c200edbb8589fbb67ec759df84c,1.86172069,No
0x85f382ec4604049a2ace46526c5e2d560b57f263,0.000434883,No
0x76d24ea108f9dd050e5e3dc939c9b05bc76b596c,6.03E-05,No
0xd0643c1a11887b5ac4ef603d2e3fa6cf463b899e,0.037409918,No
0x11efb2376d30b05f6e51ff2d9c95c56452de4172,1.61E-05,No
0x2331edf81ad291d013a167cf797e04a1388cfa1e,0.002242624,No
0x2ee2bb05d69508161f6c729cef39f3b531a25c58,0.996191363,No
0xf9bf75a357fcaa5cf3d07ff1ef5a011391327fe6,0.000276358,No
0xd4cbd03244aba518dc4db20f614902b5c19f079c,13214.5966,No
0xd52742ac0b06b858c36c2052e883a1ad8fa1d9fd,53.54297223,No
0x11e958db4f2a6d9d1347d6ade8bdbd7eec319f5e,2.817453348,No
0x6643002a5a86e7302a8cfafdd395850455a4278d,0.084837788,No
0x9970bdba81948fd1912170d85c6eac6c860119d7,122.740682,No
0x24678d46062a2245fd0126f87d7c37cd279e6129,0.020410958,No
0x98820002d40377d5fa44fa8712fce7e74f0ed115,0.000139297,No
0x88a8777351ad46de824b901a3923a57fc5680983,0.043729042,No
0x93c0ee41c26e585e7058e02a252b9bfc544080e1,0.161588592,No
0xc629f66998b9851cba4f5b6955863647b119d4c1,35.93311968,No
0xe60375cbdcbdc20ff4bf939fc2c339121c94562f,50.90842857,No
0x25c763fe3d16f6db5c7d9276cb5682cecc4de4f1,62711.30624,No
0xee360206fd12f2c4e5a367c793bb8ea6a0ab7d99,4.408273914,No
0x2a6239d4ee917cd24641cb50e0fd936d3e99f2a7,40,No
0x5c270c1b8a516667f8329fb837bf317d71c44ae9,6.31E-05,No
0xa284b31e1b73979df8441707b2c70096902d59c6,2.17E-05,No
0xbebd693766d0e38d7421ff300238db493919c7a1,0.010980111,No
0xd17e6f19e4dca06ccd8601003d61a018a2904cd7,2.643376992,No
0x59b2447469eab87b1a501c7dbea4931ddc386fde,34.00787957,No
0x7e93ade5f2bac6acc9f50a59fa18edd4f242794f,83.60324891,No
0x7cc6999d00e4912aad54c7cbad176b8afe4e133e,0.00326,No
0xb44a1bff38744f3b804ba10efbe47fd3b1eb33d1,339.4226466,No
0x47d390d7e5cd8c8d2b8fef9c2a6ef308c6584be0,142.8571429,No
0x4fae407abde1bc68ccaeb3fb0722c8d9cb2b9415,9.99,No
0xc5c1fa7c45ac117f1376f24c5dc9dc90a9e34589,3.148580307,No
0x05d90a6ce781a30f689ff8852087fb8ca7f5d8ae,0.274954322,No
0xacb988cb8fe2364c60904b947182ac46f159b937,0.00499481,No
0x05ca50b59646bf9a8310944734af930c2c7319a4,219.9865615,No
0x883ecb3dbefca1ccec4f12b30566103da306e719,0.00010276,No
0xc00cb92522839de416d44c824480279c44f46bdf,11.79225,No
0xeda360e03c951d6aa0113a68968d8e149ee785be,3.80E-06,No
0xbf4c544b70100d72c5c40e4521b600fe62a22b87,0.019076579,No
0x33f1f564e0f46a1bb81e9f9130b6203f3019bcb1,13.40075178,No
0x6dd6c316c42106ad61f1c04748246af756d5e95f,47.015422,No
0xda817a9572bde8a2cd2c7633bdc4e16010f4c2fe,66.66666667,No
0xc7a5075aeed4e5b3b17f334574cca563c68a5895,194497.3093,No
0x9c1ef6602b3a78f0a869d9cf431285a447d9aac1,686,No
0xb1b9b4bbe8a92d535f5df2368e7fd2ecfb3a1950,1.33E-05,No
0xaea3b43960c564a438e51c8cc4867b6edc67bfe4,4.64E-12,No
0x1dd4cf1c081b29591600c8f23807e8877b9ee112,1.101853737,No
0x676555185efa9e735239b4edd110794270066acc,75,No
0x67833e2f85eaaf01dc0651df046d8dc94aab5d32,0.005719015,No
0xd54e9019a16b355d8fcbaa4b11fc8212ebd236c5,10417.48076,No
0x4ac9abab24a2072db4282dcbfec8c804028fb207,0.389746675,No
0x3242e89dd4e0f7e1d54d51f6e1ccf0d69a11d729,72.66666667,No
0x6592343871cd7ffa26fc617f0ecbf5cd67594eec,2.10E-05,No
0xb964cd13fb18fc06c93c6104be5d7e7604368c21,0.001514733,No
0x4ee83a280d562c4121cc9079a3abef8dcc943ae1,0.163088313,No
0xb94dbb81957db89b587bb2bdc8015751a7ee07e6,0.017274847,No
0xffdb8a480fe5eaeaa6716df7975e8cabb763ef61,0.036108351,No
0x272c9863d0fcbfdfed3820828913f465ad0d3d2c,3.269705882,No
0x64cb7fb5199c83a96210911653ed60dfe5f85fa6,5.60E-05,No
0x8c41415d02f210e2cb736ef15a977b6c46cc64b4,175.5180013,No
0x6bd28ed500d3d8c6b674a8f55aea5fa6a308f4d5,968.2385071,No
0xb40ee9d139288f44041e87b0ea2db9487a4d68cd,400,No
0xf20d59624cf4c68e249cb3e1a490cee674259569,33,No
0x3033e8374aa5df99aebebcf76d32cd230403ceac,2.094382802,No
0xa0bc6ea7b5dd04d87ea974f639753aacb352a332,19.11775756,No
0x25dffda2709dfad2e83f8b5ca801fc0a0edc0322,57.14285714,No
0xaf6a965902b027b41ab8705362dd70edbd3858f2,15.8,No
0xe2e9eac6657069e818c11801ba0d7b88eb2adb52,117.956205,No
0x8a59eac23e03aaa2fda3d421f9a0de5505a41212,0.887254998,No
0xb18f82e2589bc2bb720b2a50783d051d4b49c11b,7.88014335,No
0x84d9dbd0fb282f3884bb663fe4febbceb046440b,0.113144319,No
0xafc87b3d801119dee44ededb1e86faad914f8d4b,2.96E-06,No
0x06a64b8e0f60d0c7872e89e16caf32e634f56893,155.7142857,No
0x32ead0cd17bc5513439bcbd26fc9d669ea63d5e2,0.000258964,No
0xfd2db5f95b15d3dbeab1df18d9ce8dae77b78ab7,0.000145645,No
0x39eff0dd13e43242e6e6bf9c9eecda20b2880cbb,0.003172399,No
0xa573c4acc725b14477a8a1662c0547452535b1cf,0.099594774,No
0x64fa6008dca0594a70d8f73a845f6bb6d925ac9e,1.497227692,No
0x2cc83161fa6e0b73227405a5bfcd359dd5381308,0.62349289,No
0xda54ec322063bf16e1223ec7b82d3338a7cb73c2,2.779941005,No
0x6f0fd36ef488a2d810eb3d3039eb4d5d517388d7,7.965482675,No
0x18b31c66af8c42edaf5c381726d6753e1d7df4f5,223.3333333,No
0xe081543e3c1b3455a09064a4467d981d894c831a,2800,No
0x257bed0b0351daf7e87d923352fdf179148334c9,1.717375082,No
0x73b6a4cbd5f86f450045532428e261c59b9da57e,33.33333333,No
0x9da1412fa012db6a4ed6753578dd6fc7729ab43d,8797.85199,No
0xa1dce03c51b0ac5860cc1176dea560ef75301ab5,0.565215934,No
0xf00a8009431471a1dbd6d831de5ce9607845e63e,7077.605935,No
0x0efbc823ef46dfddbc818c64bef17b4f2b95cf9d,9.333333333,No
0xb917d9e1bd9ef2a424b12ed24a32fcc24677dcce,69.53642413,No
0x9c81b5eb4587de537de1492da6141146765c0418,0.0438806,No
0x56e92edfb141b2803110f1fe399371e9aa00b731,13.18957432,No
0xfd73093cdca8e70350efeb9c3b0bc100086d988a,0.000106763,No
0xeb17c239bac0118cafcc3e352329301a97b6b828,0.00293148,No
0x975ab1f920059615ddbf3d08fa68962e10926295,666.6666667,No
0xa8815cf3c1615815048bb1768e91e3737ed989e3,32.66666667,No
0x817dfe4072afd8e0cf4f6ae082daaaf4143dd7a4,84.14161281,No
0xfe2496865a5e3bbee67a9b867e02f2811fca71fb,0.069496671,No
0x16f5d8809d2030f024a75c5060e9370ecfa2165b,36.1947421,No
0xea91b4769e94c1e4311f5d35f2ab7dd856d49374,0.202530398,No
0x2e9ba623b0612fd708d621aaabc67c71e31f7e34,1324.574043,No
0x47ef0959557920bd9faf1c88d886589b23b30309,0.35639028,No
0x4c5d0150b2e31b0def9ae9cf32a68fe39d374bfb,69.10513676,No
0x1a7611c0171d668f90caca56e4327a5bcda5590c,9,No
0xf1a77573c004862234d3c2b377d9ec8f97a03f19,74.66666667,No
0xada1813b11948796555e8485d1a0c1875a34dfe0,2.08E-05,No
0x01f127e0e48a9c4a01f87f3699be07bb997bf7c7,0.001554412,No
0x7c2f6fce9d340c4339247ddfcc236ee020e63834,0.007587968,No
0x07052667685fa195d23cf22b26c10f60d9d3ab97,3.63E-06,No
0x5af3fa8c4463c4a55d95c831335fda00360f81d0,1.993510499,No
0x2b86d782236469b008a8505e7f290098990f2cb4,165020.8599,No
0xb4da1673db21f42dadd74df3e02a85868a6da520,0.000501382,No
0x2bc24306ad3450c6ef98465449f9da18194c2ffe,10,No
0x0a0be9f0c8b775adb3019d277238ed382b314b9e,0.999151323,No
0x521790ae748be07ec446cafdb4158e2bc466268f,2.546967845,No
0x4e9137515bcd7d0f8449ea1e698f658acbb2f1a5,42.47429799,No
0x0475f297f915711d9e1f5cadca54191f245d4794,39.94366667,No
0xef29f19c3088256634d0a749b08a58fa101e049a,188.5854124,No
0x9cd67d6f8c7696c33bde34916c305b21acf62042,1.702636442,No
0xa3dcd6f71f3273277c1f8a157862e2afccd39e50,0.077726584,No
0x476658cfc09722ed79177f685d1f06176f5e54aa,13.09287271,No
0x8965fb5ce9fd984986c069282ea860fb33fbd89a,4.734762269,No
0xbcbb5b3d33727ccfc0ae308d7a91c87db66e622b,7.380093066,No
0x99df88e3f34862c4c778e3cdd52250437f17a0e0,17.8056325,No
0xe83e1323b58a0fb222b0cec6bcc680b523f009c8,32,No
0x97e4d848b5c770c6eba604c4e1b1fd59d22da18c,3.53E-05,No
0x5e3b2c7473f8867343f101f7b335b093e8869420,9.99,No
0x9514b62401316c8782e0f2400304b4ef91244c59,138.7756376,No
0x10377e9cfb0f9760a08abc5cb2b1f44a89e744fa,229.75,No
0xac4be73d4aa60302f1b309897dcc7df5ed77179a,177.4285714,No
0xf391ded73ebc4e474d528343a2db37b366a90eb1,0.038564254,No
0x03acaf4d716fbe82293b8aa6da3c7940f2a887fa,1.00E-18,No
0x58af334b9aa6775c4cf53a7e5782f416a8e915d6,66.66666667,No
0x47f27691bbe85d1b5f3c33d7195927cad29cca32,100,No
0x6d7ed0da2acaa2a047630ea1741537b6f2181806,323.3333333,No
